GPS,1498905954.108335,0.0,0.0
GPS,1498905954.111325,0.0,0.0
GPS,1498905954.112206,0.0,0.0
LidarLite,1498905954.671473,1
LidarLite,1498905954.734862,1
LidarLite,1498905954.798022,1
LidarLite,1498905954.861129,1
LidarLite,1498905954.924467,1
LidarLite,1498905954.987627,1
LidarLite,1498905955.050717,1
LidarLite,1498905955.113775,1
LidarLite,1498905955.176851,1
LidarLite,1498905955.239985,1
LidarLite,1498905955.303035,1
LidarLite,1498905955.366112,1
LidarLite,1498905955.429449,1
LidarLite,1498905955.492679,1
LidarLite,1498905955.555983,1
LidarLite,1498905955.619104,1
LidarLite,1498905955.682158,1
LidarLite,1498905955.745256,1
LidarLite,1498905955.80833,1
LidarLite,1498905955.871402,1
LidarLite,1498905955.934742,1
LidarLite,1498905955.997921,1
LidarLite,1498905956.061005,1
LidarLite,1498905956.124137,1
LidarLite,1498905956.187462,1
LidarLite,1498905956.250783,1
LidarLite,1498905956.314067,4268
LidarLite,1498905956.377517,1
LidarLite,1498905956.441156,1
LidarLite,1498905956.504571,1
LidarLite,1498905956.567956,1
LidarLite,1498905956.631277,1
LidarLite,1498905956.69457,1
LidarLite,1498905956.757935,1
LidarLite,1498905956.821224,1
LidarLite,1498905956.884608,1
LidarLite,1498905956.948238,5
LidarLite,1498905957.011844,1
LidarLite,1498905957.075251,2342
LidarLite,1498905957.138619,1
LidarLite,1498905957.201949,1
LidarLite,1498905957.265252,1
LidarLite,1498905957.32855,1
LidarLite,1498905957.391902,1
LidarLite,1498905957.455494,1
LidarLite,1498905957.518968,1
LidarLite,1498905957.582318,1
LidarLite,1498905957.645624,1
LidarLite,1498905957.708944,1
LidarLite,1498905957.772285,1
LidarLite,1498905957.835588,1
LidarLite,1498905957.899026,1
LidarLite,1498905957.962637,1
LidarLite,1498905958.02679,1
LidarLite,1498905958.090202,5
LidarLite,1498905958.153633,1
LidarLite,1498905958.216969,1
LidarLite,1498905958.280443,1
LidarLite,1498905958.343827,1
LidarLite,1498905958.407433,1
LidarLite,1498905958.47118,1
LidarLite,1498905958.534862,1
LidarLite,1498905958.59854,1
LidarLite,1498905958.662086,1
LidarLite,1498905958.725536,1
LidarLite,1498905958.789313,1
LidarLite,1498905958.853373,1
LidarLite,1498905958.917671,1
LidarLite,1498905958.982282,1
LidarLite,1498905959.046473,1
LidarLite,1498905959.110727,1
LidarLite,1498905959.174861,1
LidarLite,1498905959.239122,1
LidarLite,1498905959.303257,1
LidarLite,1498905959.367423,1
LidarLite,1498905959.432021,1
LidarLite,1498905959.496238,1
LidarLite,1498905959.560487,1
LidarLite,1498905959.624623,1
LidarLite,1498905959.688722,1
LidarLite,1498905959.752834,1
LidarLite,1498905959.816921,1
LidarLite,1498905959.88114,1
LidarLite,1498905959.945701,1
LidarLite,1498905960.010322,1
LidarLite,1498905960.074767,1
LidarLite,1498905960.138947,1
LidarLite,1498905960.203067,1
LidarLite,1498905960.267153,1
LidarLite,1498905960.331275,1
LidarLite,1498905960.395424,1
LidarLite,1498905960.460094,1
LidarLite,1498905960.524373,1
LidarLite,1498905960.588557,1
LidarLite,1498905960.652671,1
LidarLite,1498905960.716747,1
LidarLite,1498905960.780991,1
LidarLite,1498905960.845106,1
LidarLite,1498905960.909287,1
LidarLite,1498905960.973814,1
LidarLite,1498905961.038155,1
LidarLite,1498905961.102811,1
LidarLite,1498905961.16707,1
LidarLite,1498905961.231348,1
LidarLite,1498905961.295439,1
LidarLite,1498905961.359554,1
LidarLite,1498905961.423683,1
LidarLite,1498905961.48832,1
LidarLite,1498905961.552799,1
LidarLite,1498905961.617077,1
LidarLite,1498905961.681288,2381
LidarLite,1498905961.745603,1
LidarLite,1498905961.809717,1
LidarLite,1498905961.873875,1
LidarLite,1498905961.938542,1
LidarLite,1498905962.002776,1
LidarLite,1498905962.066922,1
LidarLite,1498905962.131081,1
LidarLite,1498905962.195179,2343
LidarLite,1498905962.259348,1
LidarLite,1498905962.323393,1
LidarLite,1498905962.387758,1
LidarLite,1498905962.452384,1
LidarLite,1498905962.51664,1
LidarLite,1498905962.580923,1
LidarLite,1498905962.645028,1
LidarLite,1498905962.709142,1
LidarLite,1498905962.773229,1
LidarLite,1498905962.837382,1
LidarLite,1498905962.901546,1
LidarLite,1498905962.96615,1
LidarLite,1498905963.030808,1
LidarLite,1498905963.095041,1
LidarLite,1498905963.159155,1
LidarLite,1498905963.223255,1
LidarLite,1498905963.287447,1
LidarLite,1498905963.351508,1
LidarLite,1498905963.415687,1
LidarLite,1498905963.480263,1
LidarLite,1498905963.54447,1
LidarLite,1498905963.608627,1
LidarLite,1498905963.67269,1
LidarLite,1498905963.736767,1
LidarLite,1498905963.800983,1
LidarLite,1498905963.865054,1
LidarLite,1498905963.929204,1
LidarLite,1498905963.993692,1
LidarLite,1498905964.057953,1
LidarLite,1498905964.122068,1
LidarLite,1498905964.186173,1
LidarLite,1498905964.25044,1
LidarLite,1498905964.314711,1
LidarLite,1498905964.37895,2367
LidarLite,1498905964.443526,1
LidarLite,1498905964.508066,1
LidarLite,1498905964.572566,1
LidarLite,1498905964.636755,1
LidarLite,1498905964.701027,1
LidarLite,1498905964.765159,1
LidarLite,1498905964.829276,1
LidarLite,1498905964.893462,1
LidarLite,1498905964.95803,1
LidarLite,1498905965.022298,1
LidarLite,1498905965.086415,1
LidarLite,1498905965.150656,1
LidarLite,1498905965.214747,1
LidarLite,1498905965.278951,1
LidarLite,1498905965.343029,1
LidarLite,1498905965.40737,1
LidarLite,1498905965.471892,1
LidarLite,1498905965.536215,1
LidarLite,1498905965.600457,1
LidarLite,1498905965.66454,1
LidarLite,1498905965.728609,1
LidarLite,1498905965.792717,1
LidarLite,1498905965.85678,1
LidarLite,1498905965.921188,257
LidarLite,1498905965.985915,1
LidarLite,1498905966.050588,1
LidarLite,1498905966.114795,1
LidarLite,1498905966.178924,1
LidarLite,1498905966.243009,1
LidarLite,1498905966.307103,1
LidarLite,1498905966.371276,1
LidarLite,1498905966.4354,1
LidarLite,1498905966.499905,1
LidarLite,1498905966.564072,1
LidarLite,1498905966.628168,1
LidarLite,1498905966.692248,1
LidarLite,1498905966.75628,1
LidarLite,1498905966.820409,1
LidarLite,1498905966.8845,1
LidarLite,1498905966.949137,1
LidarLite,1498905967.013417,1
LidarLite,1498905967.077704,1
LidarLite,1498905967.141834,1
LidarLite,1498905967.205973,1
LidarLite,1498905967.27017,1
LidarLite,1498905967.334233,1
LidarLite,1498905967.398461,1
LidarLite,1498905967.463041,1
LidarLite,1498905967.527667,1
LidarLite,1498905967.591876,1
LidarLite,1498905967.655987,1
LidarLite,1498905967.720219,1
LidarLite,1498905967.784359,1
LidarLite,1498905967.848584,1
LidarLite,1498905967.912747,1
LidarLite,1498905967.97727,1
LidarLite,1498905968.041476,1
LidarLite,1498905968.105612,1
LidarLite,1498905968.169731,1
LidarLite,1498905968.233811,5
LidarLite,1498905968.297953,1
LidarLite,1498905968.362022,1
LidarLite,1498905968.426208,1
LidarLite,1498905968.490807,1
LidarLite,1498905968.555029,1
LidarLite,1498905968.619151,1
LidarLite,1498905968.683374,1
LidarLite,1498905968.747593,1
LidarLite,1498905968.811654,1
LidarLite,1498905968.875714,1
LidarLite,1498905968.93985,1
LidarLite,1498905969.004384,1
LidarLite,1498905969.068933,1
LidarLite,1498905969.133174,1
LidarLite,1498905969.197365,1
LidarLite,1498905969.261502,1
LidarLite,1498905969.325662,1
LidarLite,1498905969.390112,1
LidarLite,1498905969.454771,1
LidarLite,1498905969.519055,1001
LidarLite,1498905969.583202,1
LidarLite,1498905969.647297,1
LidarLite,1498905969.711382,1
LidarLite,1498905969.775513,1
LidarLite,1498905969.839577,1
LidarLite,1498905969.903695,1
LidarLite,1498905969.968264,1
LidarLite,1498905970.032449,1
LidarLite,1498905970.096586,1
LidarLite,1498905970.160825,1
LidarLite,1498905970.224973,1
LidarLite,1498905970.289057,1
LidarLite,1498905970.353143,1
LidarLite,1498905970.417296,265
LidarLite,1498905970.481885,1
LidarLite,1498905970.546414,1
LidarLite,1498905970.610841,1
LidarLite,1498905970.674966,1
LidarLite,1498905970.739062,1
LidarLite,1498905970.803118,1
LidarLite,1498905970.867181,1
LidarLite,1498905970.931354,1
LidarLite,1498905970.995854,1
LidarLite,1498905971.06022,1
LidarLite,1498905971.124351,1
LidarLite,1498905971.188535,1
LidarLite,1498905971.252608,1
LidarLite,1498905971.316678,1
LidarLite,1498905971.380885,1
LidarLite,1498905971.445115,1
LidarLite,1498905971.509672,1
LidarLite,1498905971.573886,1
LidarLite,1498905971.638033,1
LidarLite,1498905971.702193,1
LidarLite,1498905971.766363,1
LidarLite,1498905971.830595,1
LidarLite,1498905971.894803,1
LidarLite,1498905971.959411,1
LidarLite,1498905972.023985,1
LidarLite,1498905972.088404,1
LidarLite,1498905972.152543,1
LidarLite,1498905972.216644,2353
LidarLite,1498905972.280824,1
LidarLite,1498905972.344899,1
LidarLite,1498905972.409043,976
LidarLite,1498905972.473613,1
LidarLite,1498905972.537833,1
LidarLite,1498905972.602061,1006
LidarLite,1498905972.666137,1020
LidarLite,1498905972.730278,1010
LidarLite,1498905972.794348,1000
LidarLite,1498905972.85844,1000
LidarLite,1498905972.922585,996
LidarLite,1498905972.987117,985
LidarLite,1498905973.05147,1005
LidarLite,1498905973.115586,1007
LidarLite,1498905973.179651,999
LidarLite,1498905973.243714,1001
LidarLite,1498905973.307894,996
LidarLite,1498905973.372049,999
LidarLite,1498905973.436444,1003
LidarLite,1498905973.501153,994
LidarLite,1498905973.565672,1021
LidarLite,1498905973.630083,983
LidarLite,1498905973.694252,1013
LidarLite,1498905973.758579,1
LidarLite,1498905973.822726,1
LidarLite,1498905973.886838,1
LidarLite,1498905973.95115,1
LidarLite,1498905974.015676,971
LidarLite,1498905974.079879,1
LidarLite,1498905974.143988,1022
LidarLite,1498905974.20812,993
LidarLite,1498905974.272186,1
LidarLite,1498905974.336253,1
LidarLite,1498905974.400503,1
LidarLite,1498905974.465108,1
LidarLite,1498905974.529341,1
LidarLite,1498905974.593473,965
LidarLite,1498905974.657628,1
LidarLite,1498905974.721693,282
LidarLite,1498905974.785759,1
LidarLite,1498905974.849786,1
LidarLite,1498905974.913987,1
LidarLite,1498905974.978627,993
LidarLite,1498905975.04314,1
LidarLite,1498905975.107491,1
LidarLite,1498905975.171623,1
LidarLite,1498905975.235736,1
LidarLite,1498905975.299811,1
LidarLite,1498905975.363991,1
LidarLite,1498905975.428414,1
LidarLite,1498905975.492946,1
LidarLite,1498905975.557104,1
LidarLite,1498905975.62129,1
LidarLite,1498905975.685552,1
LidarLite,1498905975.749672,1
LidarLite,1498905975.813739,1
LidarLite,1498905975.877977,1
LidarLite,1498905975.942159,1
LidarLite,1498905976.00668,1
LidarLite,1498905976.071069,1
LidarLite,1498905976.135269,1
LidarLite,1498905976.19942,1
LidarLite,1498905976.263493,1
LidarLite,1498905976.32765,1
LidarLite,1498905976.391735,1
LidarLite,1498905976.455884,1
LidarLite,1498905976.520599,1
