GPS,1498905691.354062,0.0,0.0
GPS,1498905691.355961,0.0,0.0
GPS,1498905691.356864,0.0,0.0
LidarLite,1498905691.916819,169
LidarLite,1498905691.980305,170
LidarLite,1498905692.043485,170
LidarLite,1498905692.106659,169
LidarLite,1498905692.169944,169
LidarLite,1498905692.23302,169
LidarLite,1498905692.296092,169
LidarLite,1498905692.359199,170
LidarLite,1498905692.42261,170
LidarLite,1498905692.485724,169
LidarLite,1498905692.548819,170
LidarLite,1498905692.611839,169
LidarLite,1498905692.674853,170
LidarLite,1498905692.737822,169
LidarLite,1498905692.800864,169
LidarLite,1498905692.864233,170
LidarLite,1498905692.927572,170
LidarLite,1498905692.990665,170
LidarLite,1498905693.053718,170
LidarLite,1498905693.116761,170
LidarLite,1498905693.179886,169
LidarLite,1498905693.242907,171
LidarLite,1498905693.305914,170
LidarLite,1498905693.36901,170
LidarLite,1498905693.43231,170
LidarLite,1498905693.495414,170
LidarLite,1498905693.558451,170
LidarLite,1498905693.621462,169
LidarLite,1498905693.684474,170
LidarLite,1498905693.747478,169
LidarLite,1498905693.810457,170
LidarLite,1498905693.873517,170
LidarLite,1498905693.936822,169
LidarLite,1498905693.99998,169
LidarLite,1498905694.063003,170
LidarLite,1498905694.126023,169
LidarLite,1498905694.189021,169
LidarLite,1498905694.25203,169
LidarLite,1498905694.315022,169
LidarLite,1498905694.37839,169
LidarLite,1498905694.441737,169
LidarLite,1498905694.504842,168
LidarLite,1498905694.567929,168
LidarLite,1498905694.630936,169
LidarLite,1498905694.693966,167
LidarLite,1498905694.756941,167
LidarLite,1498905694.819981,169
LidarLite,1498905694.883001,167
LidarLite,1498905694.94629,168
LidarLite,1498905695.009353,169
LidarLite,1498905695.072385,169
LidarLite,1498905695.135399,168
LidarLite,1498905695.198447,168
LidarLite,1498905695.261416,168
LidarLite,1498905695.324422,167
LidarLite,1498905695.387506,168
LidarLite,1498905695.45081,168
LidarLite,1498905695.513896,167
LidarLite,1498905695.576918,169
LidarLite,1498905695.639955,168
LidarLite,1498905695.702951,168
LidarLite,1498905695.765985,169
LidarLite,1498905695.829015,168
LidarLite,1498905695.89245,169
LidarLite,1498905695.955743,168
LidarLite,1498905696.018887,169
LidarLite,1498905696.081905,168
LidarLite,1498905696.145037,168
LidarLite,1498905696.208326,168
LidarLite,1498905696.272083,168
LidarLite,1498905696.335371,168
LidarLite,1498905696.399473,168
LidarLite,1498905696.463187,169
LidarLite,1498905696.527509,168
LidarLite,1498905696.591353,168
LidarLite,1498905696.656188,168
LidarLite,1498905696.719989,169
LidarLite,1498905696.784715,169
LidarLite,1498905696.853442,168
LidarLite,1498905696.918196,168
LidarLite,1498905696.98255,168
LidarLite,1498905697.046704,166
LidarLite,1498905697.11097,166
LidarLite,1498905697.175093,168
LidarLite,1498905697.239283,167
LidarLite,1498905697.303504,167
LidarLite,1498905697.373909,168
LidarLite,1498905697.438719,167
LidarLite,1498905697.50299,167
LidarLite,1498905697.56713,167
LidarLite,1498905697.63127,168
LidarLite,1498905697.695398,168
LidarLite,1498905697.759538,167
LidarLite,1498905697.823619,167
LidarLite,1498905697.887752,167
LidarLite,1498905697.952269,166
LidarLite,1498905698.016451,167
LidarLite,1498905698.080709,167
LidarLite,1498905698.144819,166
LidarLite,1498905698.208918,167
LidarLite,1498905698.272942,167
LidarLite,1498905698.337062,167
LidarLite,1498905698.401399,166
LidarLite,1498905698.465895,167
LidarLite,1498905698.53017,168
LidarLite,1498905698.594282,166
LidarLite,1498905698.658326,168
LidarLite,1498905698.722351,167
LidarLite,1498905698.786419,166
LidarLite,1498905698.85673,167
LidarLite,1498905698.921536,167
LidarLite,1498905698.985761,167
LidarLite,1498905699.049834,167
LidarLite,1498905699.113926,168
LidarLite,1498905699.178104,166
LidarLite,1498905699.242201,167
LidarLite,1498905699.30625,167
LidarLite,1498905699.370458,167
LidarLite,1498905699.435002,166
LidarLite,1498905699.499203,167
LidarLite,1498905699.563321,166
LidarLite,1498905699.62743,167
LidarLite,1498905699.691589,167
LidarLite,1498905699.755717,168
LidarLite,1498905699.819794,166
LidarLite,1498905699.883956,167
LidarLite,1498905699.948619,166
LidarLite,1498905700.012829,167
LidarLite,1498905700.076922,167
LidarLite,1498905700.14112,167
LidarLite,1498905700.205236,167
LidarLite,1498905700.269309,167
LidarLite,1498905700.333481,166
LidarLite,1498905700.398608,166
LidarLite,1498905700.462249,166
LidarLite,1498905700.525662,167
LidarLite,1498905700.589022,166
LidarLite,1498905700.652383,166
LidarLite,1498905700.715701,167
LidarLite,1498905700.779034,167
LidarLite,1498905700.842322,166
LidarLite,1498905700.905719,168
LidarLite,1498905700.969331,168
LidarLite,1498905701.032751,167
LidarLite,1498905701.096099,167
LidarLite,1498905701.159449,167
LidarLite,1498905701.222772,168
LidarLite,1498905701.286103,168
LidarLite,1498905701.349433,166
LidarLite,1498905701.41286,167
LidarLite,1498905701.476495,167
LidarLite,1498905701.543159,168
LidarLite,1498905701.606613,167
LidarLite,1498905701.670114,167
LidarLite,1498905701.733456,167
LidarLite,1498905701.796816,167
LidarLite,1498905701.860377,167
LidarLite,1498905701.924159,166
LidarLite,1498905701.98772,168
LidarLite,1498905702.051108,167
LidarLite,1498905702.114467,167
LidarLite,1498905702.177829,166
LidarLite,1498905702.241141,168
LidarLite,1498905702.304473,167
LidarLite,1498905702.367851,168
LidarLite,1498905702.431509,167
LidarLite,1498905702.494957,167
LidarLite,1498905702.558341,166
LidarLite,1498905702.621694,167
LidarLite,1498905702.685036,167
LidarLite,1498905702.748469,166
LidarLite,1498905702.811827,166
LidarLite,1498905702.875156,167
LidarLite,1498905702.938931,167
LidarLite,1498905703.002363,167
LidarLite,1498905703.065699,167
LidarLite,1498905703.129077,167
LidarLite,1498905703.192432,167
LidarLite,1498905703.255767,167
