GPS,1498902931.178904,0.0,0.0
LidarLite,1498902931.684196,59
LidarLite,1498902931.689107,111
LidarLite,1498902931.693724,111
LidarLite,1498902931.698329,111
LidarLite,1498902931.702827,111
LidarLite,1498902931.707304,110
LidarLite,1498902931.711785,110
LidarLite,1498902931.716246,111
LidarLite,1498902931.720686,109
LidarLite,1498902931.725158,111
LidarLite,1498902931.729625,111
LidarLite,1498902931.734095,111
LidarLite,1498902931.738524,110
LidarLite,1498902931.742945,110
LidarLite,1498902931.747357,109
LidarLite,1498902931.751797,111
LidarLite,1498902931.756209,109
LidarLite,1498902931.760597,110
LidarLite,1498902931.765001,109
LidarLite,1498902931.76939,110
LidarLite,1498902931.773794,110
LidarLite,1498902931.778199,111
LidarLite,1498902931.782649,110
LidarLite,1498902931.787049,110
LidarLite,1498902931.791541,110
LidarLite,1498902931.795941,111
LidarLite,1498902931.800321,110
LidarLite,1498902931.804755,110
LidarLite,1498902931.809352,111
LidarLite,1498902931.813865,112
LidarLite,1498902931.818343,110
LidarLite,1498902931.822871,112
LidarLite,1498902931.827383,111
LidarLite,1498902931.831902,112
LidarLite,1498902931.836394,111
LidarLite,1498902931.840855,111
LidarLite,1498902931.845365,111
LidarLite,1498902931.849916,111
LidarLite,1498902931.854419,110
LidarLite,1498902931.858904,109
LidarLite,1498902931.863395,111
LidarLite,1498902931.867875,109
LidarLite,1498902931.87234,110
LidarLite,1498902931.876789,110
LidarLite,1498902931.881342,110
LidarLite,1498902931.88581,110
LidarLite,1498902931.890269,110
LidarLite,1498902931.894737,110
LidarLite,1498902931.899188,110
LidarLite,1498902931.903669,111
LidarLite,1498902931.908121,110
LidarLite,1498902931.912593,110
LidarLite,1498902931.917039,111
LidarLite,1498902931.921588,111
LidarLite,1498902931.926043,110
LidarLite,1498902931.930489,110
LidarLite,1498902931.934936,110
LidarLite,1498902931.939354,111
LidarLite,1498902931.943926,110
LidarLite,1498902931.948526,110
LidarLite,1498902931.953046,109
LidarLite,1498902931.957515,109
LidarLite,1498902931.961956,111
LidarLite,1498902931.96637,109
LidarLite,1498902931.970759,109
LidarLite,1498902931.975161,111
LidarLite,1498902931.979554,110
LidarLite,1498902931.983956,110
LidarLite,1498902931.988347,111
LidarLite,1498902931.992743,110
LidarLite,1498902931.99712,110
LidarLite,1498902932.00165,110
LidarLite,1498902932.006092,109
LidarLite,1498902932.010497,111
LidarLite,1498902932.014918,111
LidarLite,1498902932.019316,109
LidarLite,1498902932.02372,109
LidarLite,1498902932.028111,110
LidarLite,1498902932.032514,109
LidarLite,1498902932.036897,110
LidarLite,1498902932.041329,109
LidarLite,1498902932.045719,110
LidarLite,1498902932.050144,109
LidarLite,1498902932.054624,111
LidarLite,1498902932.059075,110
LidarLite,1498902932.06356,110
LidarLite,1498902932.068018,110
LidarLite,1498902932.072488,109
LidarLite,1498902932.076919,111
LidarLite,1498902932.081457,110
LidarLite,1498902932.085924,110
LidarLite,1498902932.09037,110
LidarLite,1498902932.094859,110
LidarLite,1498902932.099314,110
LidarLite,1498902932.103781,111
LidarLite,1498902932.108212,110
LidarLite,1498902932.11264,110
LidarLite,1498902932.117029,110
LidarLite,1498902932.121508,109
LidarLite,1498902932.125933,109
LidarLite,1498902932.130333,109
LidarLite,1498902932.134754,109
LidarLite,1498902932.139166,109
LidarLite,1498902932.143629,110
LidarLite,1498902932.148132,110
LidarLite,1498902932.152577,111
LidarLite,1498902932.156954,111
LidarLite,1498902932.161382,111
LidarLite,1498902932.165744,112
LidarLite,1498902932.170092,110
LidarLite,1498902932.174449,110
LidarLite,1498902932.178854,110
LidarLite,1498902932.183293,110
LidarLite,1498902932.187738,110
LidarLite,1498902932.19219,110
LidarLite,1498902932.1966,110
LidarLite,1498902932.201006,110
LidarLite,1498902932.205443,110
LidarLite,1498902932.209878,110
LidarLite,1498902932.214287,110
LidarLite,1498902932.218686,110
LidarLite,1498902932.223103,110
LidarLite,1498902932.227463,110
LidarLite,1498902932.231841,110
LidarLite,1498902932.236242,111
LidarLite,1498902932.240604,109
LidarLite,1498902932.245003,112
LidarLite,1498902932.249397,111
LidarLite,1498902932.253769,110
LidarLite,1498902932.258128,109
LidarLite,1498902932.262482,110
LidarLite,1498902932.266827,110
LidarLite,1498902932.271167,111
LidarLite,1498902932.275522,111
LidarLite,1498902932.27989,110
LidarLite,1498902932.284321,111
LidarLite,1498902932.288737,111
LidarLite,1498902932.293166,110
LidarLite,1498902932.297543,110
LidarLite,1498902932.304219,111
LidarLite,1498902932.309072,111
LidarLite,1498902932.313637,110
LidarLite,1498902932.318095,110
LidarLite,1498902932.322552,110
LidarLite,1498902932.326969,112
LidarLite,1498902932.331448,110
LidarLite,1498902932.335841,109
LidarLite,1498902932.340235,110
LidarLite,1498902932.344615,110
GPS,1498902932.347027,0.0,0.0
GPS,1498902932.348077,0.0,0.0
LidarLite,1498902932.350314,111
LidarLite,1498902932.354778,110
LidarLite,1498902932.359248,110
LidarLite,1498902932.363666,110
LidarLite,1498902932.368117,110
LidarLite,1498902932.372503,111
LidarLite,1498902932.376985,111
LidarLite,1498902932.381493,111
LidarLite,1498902932.385986,109
LidarLite,1498902932.390503,109
LidarLite,1498902932.394971,110
LidarLite,1498902932.399478,110
LidarLite,1498902932.403909,110
LidarLite,1498902932.408355,109
LidarLite,1498902932.4128,110
LidarLite,1498902932.417267,110
LidarLite,1498902932.421748,110
LidarLite,1498902932.426172,110
LidarLite,1498902932.430969,109
LidarLite,1498902932.435791,111
LidarLite,1498902932.440609,110
LidarLite,1498902932.445486,111
LidarLite,1498902932.450312,111
LidarLite,1498902932.455076,110
LidarLite,1498902932.459846,109
LidarLite,1498902932.464395,111
LidarLite,1498902932.46889,111
LidarLite,1498902932.473369,110
LidarLite,1498902932.477836,111
LidarLite,1498902932.482347,110
LidarLite,1498902932.486808,110
LidarLite,1498902932.491212,111
LidarLite,1498902932.495692,110
LidarLite,1498902932.500106,110
LidarLite,1498902932.504581,110
LidarLite,1498902932.508989,110
LidarLite,1498902932.513449,111
LidarLite,1498902932.517883,111
LidarLite,1498902932.522354,110
LidarLite,1498902932.526785,111
LidarLite,1498902932.531199,110
LidarLite,1498902932.535664,111
LidarLite,1498902932.540084,110
LidarLite,1498902932.544535,109
LidarLite,1498902932.548933,109
LidarLite,1498902932.553387,110
LidarLite,1498902932.557894,111
LidarLite,1498902932.562986,110
LidarLite,1498902932.567985,110
LidarLite,1498902932.573055,109
LidarLite,1498902932.578111,111
LidarLite,1498902932.583129,111
LidarLite,1498902932.587998,110
LidarLite,1498902932.592456,111
LidarLite,1498902932.596942,111
LidarLite,1498902932.601436,111
LidarLite,1498902932.605893,111
LidarLite,1498902932.610326,111
LidarLite,1498902932.614765,110
LidarLite,1498902932.619206,111
LidarLite,1498902932.62363,111
LidarLite,1498902932.628071,110
LidarLite,1498902932.632493,110
LidarLite,1498902932.636947,110
LidarLite,1498902932.641441,110
LidarLite,1498902932.645888,110
LidarLite,1498902932.650331,110
LidarLite,1498902932.654761,110
LidarLite,1498902932.659214,110
LidarLite,1498902932.663664,111
LidarLite,1498902932.668153,110
LidarLite,1498902932.672594,110
LidarLite,1498902932.677056,110
LidarLite,1498902932.681999,109
LidarLite,1498902932.687052,109
LidarLite,1498902932.69222,110
LidarLite,1498902932.697311,110
LidarLite,1498902932.702363,110
LidarLite,1498902932.707264,110
LidarLite,1498902932.711822,111
LidarLite,1498902932.71632,111
LidarLite,1498902932.720828,110
LidarLite,1498902932.725269,109
LidarLite,1498902932.729705,111
LidarLite,1498902932.734155,110
LidarLite,1498902932.738614,110
LidarLite,1498902932.743074,110
LidarLite,1498902932.747485,109
LidarLite,1498902932.75196,110
LidarLite,1498902932.756375,111
LidarLite,1498902932.760837,109
LidarLite,1498902932.765262,109
LidarLite,1498902932.769748,109
LidarLite,1498902932.774232,110
LidarLite,1498902932.77869,109
LidarLite,1498902932.783241,109
LidarLite,1498902932.787673,110
LidarLite,1498902932.792167,110
LidarLite,1498902932.796668,108
LidarLite,1498902932.801303,108
LidarLite,1498902932.806418,109
LidarLite,1498902932.811392,109
LidarLite,1498902932.816373,110
LidarLite,1498902932.821365,110
LidarLite,1498902932.826326,109
LidarLite,1498902932.83083,110
LidarLite,1498902932.835268,110
LidarLite,1498902932.839711,110
LidarLite,1498902932.844195,110
LidarLite,1498902932.848626,110
LidarLite,1498902932.853091,110
LidarLite,1498902932.857506,111
LidarLite,1498902932.861988,111
LidarLite,1498902932.866436,111
LidarLite,1498902932.870883,109
LidarLite,1498902932.8753,109
LidarLite,1498902932.879725,110
LidarLite,1498902932.884162,110
LidarLite,1498902932.88857,109
LidarLite,1498902932.893027,110
LidarLite,1498902932.89743,111
LidarLite,1498902932.901879,109
LidarLite,1498902932.906297,110
LidarLite,1498902932.91074,110
LidarLite,1498902932.915154,112
LidarLite,1498902932.919749,110
LidarLite,1498902932.924778,110
LidarLite,1498902932.929764,110
LidarLite,1498902932.934842,109
LidarLite,1498902932.93982,110
LidarLite,1498902932.944836,110
LidarLite,1498902932.949344,110
LidarLite,1498902932.953791,110
LidarLite,1498902932.958289,109
LidarLite,1498902932.962751,110
LidarLite,1498902932.967178,111
LidarLite,1498902932.971679,111
LidarLite,1498902932.976086,111
LidarLite,1498902932.980512,111
